Loading core dump: .\Order.API-11.dmp ...
Statistics:
          MT  Count  TotalSize Class Name
7ffcd05292e0      5        320 System.Func<System.String, System.Boolean>
7ffcd0842358     10        320 Serilog.Settings.Configuration.ConfigurationReader+<>c__DisplayClass12_0
7ffcd09b10b0      5        320 System.Func<System.Threading.Tasks.ValueTask>
7ffcd12da130      1        320 System.Collections.Concurrent.ConcurrentDictionary<System.Type, System.Lazy<Microsoft.AspNetCore.Http.RequestDelegate>>+VolatileNode[]
7ffcd091ed18      5        320 System.Func<System.Reflection.ConstructorInfo, System.Boolean>
7ffcd0b475e8      1        320 System.Collections.Concurrent.ConcurrentDictionary<System.Type, System.ComponentModel.TypeDescriptor+TypeDescriptionNode>+VolatileNode[]
7ffcd0df5f60      5        320 System.Action<Microsoft.Extensions.Configuration.BinderOptions>
7ffcd0dfd488      4        320 System.Collections.Generic.Dictionary<System.Type, System.String>
7ffcd1194a80      1        320 System.Collections.Concurrent.ConcurrentDictionary<System.Reflection.Assembly, System.Collections.Generic.IEnumerable<System.Type>>+VolatileNode[]
7ffcd1198760      1        320 System.Collections.Concurrent.ConcurrentDictionary<System.Reflection.PropertyInfo, System.Action<System.Object, System.Object>>+VolatileNode[]
7ffcd1199328      1        320 System.Collections.Concurrent.ConcurrentDictionary<System.Type, System.Collections.Generic.IReadOnlyList<System.Reflection.PropertyInfo>>+VolatileNode[]
7ffcd119a5a8      1        320 System.Collections.Concurrent.ConcurrentDictionary<System.Type, System.Type>+VolatileNode[]
7ffcd19efd68      5        320 System.Func<Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption.ConfigurationModel.IAuthenticatedEncryptorDescriptor>
7ffcd1a2c700     10        320 Microsoft.AspNetCore.Cryptography.Cng.CachedAlgorithmHandles+CachedAlgorithmInfo
7ffcd1289688      1        320 System.Collections.Concurrent.ConcurrentDictionary<Microsoft.AspNetCore.PinnedBlockMemoryPool, System.UIntPtr>+VolatileNode[]
7ffcd146ddd0      4        320 System.Collections.Generic.Dictionary<System.Type, System.Object>
7ffcd12cb298      1        320 System.Collections.Concurrent.ConcurrentDictionary<Microsoft.AspNetCore.Mvc.ModelBinding.ModelBinderFactory+Key, Microsoft.AspNetCore.Mvc.ModelBinding.IModelBinder>+VolatileNode[]
7ffcd14f9bb8      1        320 System.Collections.Concurrent.ConcurrentDictionary<Microsoft.AspNetCore.Mvc.ModelBinding.ModelMetadata, Microsoft.AspNetCore.Mvc.ModelBinding.Validation.ValidatorCache+CacheEntry>+VolatileNode[]
7ffcd12cf6b0      1        320 System.Collections.Concurrent.ConcurrentDictionary<System.Type, Microsoft.Extensions.DependencyInjection.ObjectFactory>+VolatileNode[]
7ffcd13025c8      1        320 System.Collections.Concurrent.ConcurrentDictionary<System.Linq.Expressions.LambdaExpression, System.String>+VolatileNode[]
7ffcd085d8f8      4        320 System.Collections.Generic.Dictionary<System.String, System.Collections.Generic.List<System.Reflection.RuntimePropertyInfo>>
7ffcd1d385d0      4        320 System.Collections.Generic.Dictionary<System.Type, System.Int32>
7ffcd2b079a8      1        320 System.Collections.Concurrent.ConcurrentDictionary<AutoMapper.Internal.MapRequest, System.Lazy<System.Delegate>>+VolatileNode[]
7ffcd0b42178      5        320 System.Func<System.Reflection.PropertyInfo, System.String>
7ffcd2dfb710      1        320 System.Collections.Concurrent.ConcurrentDictionary<System.Type, MediatR.Wrappers.RequestHandlerBase>+VolatileNode[]
7ffcd2dfba98      1        320 System.Collections.Concurrent.ConcurrentDictionary<System.Type, MediatR.Wrappers.NotificationHandlerWrapper>+VolatileNode[]
7ffcd2dfbe20      1        320 System.Collections.Concurrent.ConcurrentDictionary<System.Type, MediatR.Wrappers.StreamRequestHandlerBase>+VolatileNode[]
7ffcd2e21bd0      1        320 System.Collections.Concurrent.ConcurrentDictionary<FluentValidation.Internal.AccessorCache<Order.Business.Mediator.Commands.Order.GetSubOrderCommand>+Key, System.Delegate>+VolatileNode[]
7ffcd2e9f7d0      1        320 System.Collections.Concurrent.ConcurrentDictionary<System.Type, System.Func<Microsoft.EntityFrameworkCore.ChangeTracking.Internal.IStateManager, Microsoft.EntityFrameworkCore.Internal.IDbSetSource, Microsoft.EntityFrameworkCore.Internal.IDbSetCache, Microsoft.EntityFrameworkCore.Metadata.IEntityType, Microsoft.EntityFrameworkCore.Internal.IEntityFinder>>+VolatileNode[]
7ffcd2ea4f50      1        320 System.Collections.Concurrent.ConcurrentDictionary<System.ValueTuple<System.Type, System.Type>, Microsoft.EntityFrameworkCore.Storage.ValueConversion.ValueConverterInfo>+VolatileNode[]
7ffcd2ea7a40      4        320 Microsoft.EntityFrameworkCore.ChangeTracking.ValueComparer<System.Byte[]>
7ffcd2f54f70      1        320 System.Collections.Concurrent.ConcurrentDictionary<System.String, System.Boolean>+VolatileNode[]
7ffcd27b1040      4        320 Microsoft.Extensions.DependencyInjection.ServiceLookup.ConstantCallSite
7ffcd1887328      5        320 System.Func<System.Type, System.String>
7ffcd12fa798      1        320 System.Collections.Concurrent.ConcurrentDictionary<System.Guid, Microsoft.AspNetCore.DataProtection.KeyManagement.Key>+VolatileNode[]
7ffcd1349a90      1        320 System.Collections.Concurrent.ConcurrentDictionary<Microsoft.AspNetCore.Mvc.Razor.RazorPageActivator+CacheKey, Microsoft.AspNetCore.Mvc.Razor.RazorPagePropertyActivator>+VolatileNode[]
7ffcd12d5058      1        320 System.Collections.Concurrent.ConcurrentDictionary<Microsoft.AspNetCore.Routing.IEndpointRouteBuilder, Microsoft.AspNetCore.Mvc.Infrastructure.OrderedEndpointsSequenceProvider>+VolatileNode[]
7ffcd1672260      5        320 System.Action<Microsoft.AspNetCore.Mvc.ControllerBase, Microsoft.AspNetCore.Mvc.ControllerContext>
7ffcd12c6f80      5        320 System.Func<System.Linq.Expressions.ParameterExpression, System.Linq.Expressions.Expression, System.Linq.Expressions.Expression>
7ffcd17715d0      1        320 System.Collections.Concurrent.ConcurrentDictionary<System.String, RabbitMQ.Client.Impl.RecordedExchange>+VolatileNode[]
7ffcd1771958      1        320 System.Collections.Concurrent.ConcurrentDictionary<System.String, RabbitMQ.Client.Impl.RecordedQueue>+VolatileNode[]
7ffcd1803aa0      1        320 System.Collections.Concurrent.ConcurrentDictionary<System.Net.Security.SslSessionsCache+SslCredKey, System.Net.Security.SafeCredentialReference>+VolatileNode[]
7ffcd1839780      1        320 System.Collections.Concurrent.ConcurrentDictionary<RabbitMQ.Client.IModel, RabbitMQ.Client.Impl.AsyncConsumerWorkService+WorkPool>+VolatileNode[]
7ffcd183aa80      1        320 System.Collections.Concurrent.ConcurrentDictionary<RabbitMQ.Client.IModel, RabbitMQ.Client.Impl.ConsumerWorkService+WorkPool>+VolatileNode[]
7ffcd1882bb0      1        320 System.Collections.Concurrent.ConcurrentDictionary<System.String, Microsoft.Extensions.Logging.LogValuesFormatter>+VolatileNode[]
7ffcd18e3f90      5        320 System.Action<System.IntPtr, System.IntPtr>
7ffcd197af40      1        320 System.Collections.Concurrent.ConcurrentDictionary<System.String, System.Lazy<Microsoft.Extensions.Diagnostics.Metrics.MetricsOptions>>+VolatileNode[]
7ffcd1978978      1        320 System.Collections.Concurrent.ConcurrentDictionary<System.String, System.Lazy<Microsoft.Extensions.DependencyInjection.MetricsServiceExtensions+NoOpOptions>>+VolatileNode[]
7ffcd1ad4378      5        320 System.Func<System.Object, System.Threading.Tasks.Task>
7ffcd1b31220      1        320 System.Collections.Concurrent.ConcurrentDictionary<Microsoft.AspNetCore.Http.Endpoint, Microsoft.AspNetCore.Authorization.AuthorizationPolicy>+VolatileNode[]
7ffcd1b37c10      1        320 System.Collections.Concurrent.ConcurrentDictionary<System.String, System.Lazy<Microsoft.AspNetCore.HostFiltering.HostFilteringOptions>>+VolatileNode[]
7ffcd1b40aa0      2        320 System.Globalization.CalendarData
7ffcd1b74190      5        320 System.Func<Microsoft.AspNetCore.Mvc.ApiExplorer.ApiDescription, System.String>
7ffcd1cd18b8      1        320 System.Collections.Concurrent.ConcurrentDictionary<System.Text.RegularExpressions.RegexCache+Key, System.Text.RegularExpressions.RegexCache+Node>+VolatileNode[]
7ffcd1d65ec0      5        320 System.Action<Microsoft.OpenApi.Writers.IOpenApiWriter, Microsoft.OpenApi.Any.IOpenApiAny>
7ffcd1f1be48      1        320 System.Net.Http.HttpTelemetry
7ffcd1f24bf0      1        320 System.Collections.Concurrent.ConcurrentDictionary<System.Net.Http.HttpConnectionPoolManager+HttpConnectionKey, System.Net.Http.HttpConnectionPool>+VolatileNode[]
7ffcd1f29b40      1        320 System.Collections.Concurrent.ConcurrentDictionary<System.Uri, System.Int64>+VolatileNode[]
7ffcd2a63828      5        320 System.Action<AutoMapper.IMemberConfigurationExpression<Order.Business.Mediator.Commands.OrderFront.UpdateOrderFrontViewModel, Order.Infrastructure.Entities.OrderModels.OrderModel, System.String>>
7ffcd2a66f50      5        320 System.Action<AutoMapper.IMemberConfigurationExpression<Order.Business.Mediator.Commands.OrderFront.UpdateOrderFrontViewModel, Order.Business.Mediator.Commands.OrderFront.UpdateSubOrderFrontViewModel, System.String>>
7ffcd2a7da28      5        320 System.Action<AutoMapper.IMemberConfigurationExpression<Order.Business.Mediator.Commands.OrderFront.UpdateSubOrderFrontViewModel, Order.Infrastructure.Entities.SubOrderModels.SubOrderModel, System.String>>
7ffcd2a98340      5        320 System.Action<AutoMapper.IMemberConfigurationExpression<Order.Infrastructure.Data.Readonlys.CompanyBuMapping.GetCompanyBuMappingByIdViewModelDto, Order.Business.Dtos.ViewModels.CompanyBuMapping.GetCompanyBuMappingByIdViewModel, System.String>>
7ffcd2aa3d70      5        320 System.Action<AutoMapper.IMemberConfigurationExpression<Order.Business.Mediator.Queries.CompanyBUMapping.GetCompanyBuMappingsQuery, Order.Infrastructure.Data.Readonlys.CompanyBuMapping.GetCompanyBuMappingsQueryDto, System.String>>
7ffcd2630190      1        320 System.Collections.Concurrent.ConcurrentDictionary<Microsoft.AspNetCore.Mvc.Abstractions.ActionDescriptor, Microsoft.AspNetCore.Mvc.ActionConstraints.ActionConstraintCache+CacheEntry>+VolatileNode[]
7ffcd26e8bc8      1        320 System.Collections.Concurrent.ConcurrentDictionary<Microsoft.EntityFrameworkCore.Infrastructure.IDbContextOptions, System.ValueTuple<System.IServiceProvider, System.Collections.Generic.IDictionary<System.String, System.String>>>+VolatileNode[]
7ffcd27ce898      1        320 System.Collections.Concurrent.ConcurrentDictionary<System.Type, System.Collections.Generic.IReadOnlyList<Microsoft.EntityFrameworkCore.Infrastructure.DbSetProperty>>+VolatileNode[]
7ffcd3309cd0      5        320 System.Func<Microsoft.EntityFrameworkCore.Metadata.IProperty, System.Boolean>
7ffcd3380b98      4        320 Microsoft.EntityFrameworkCore.ChangeTracking.ValueComparer+DefaultValueComparer<System.DateTime>
7ffcd3384f68      8        320 System.Linq.Expressions.Expression2<System.Func<System.Int64, System.Int64, System.Boolean>>
7ffcd3389860      4        320 Microsoft.EntityFrameworkCore.ChangeTracking.ValueComparer+DefaultValueComparer<System.Boolean>
7ffcd33a0e08      4        320 Microsoft.EntityFrameworkCore.ChangeTracking.ValueComparer+DefaultValueComparer<System.Guid>
7ffcd091f6f8      5        320 System.Func<System.Reflection.ParameterInfo, System.Type>
7ffcd3788098      1        320 System.Collections.Concurrent.ConcurrentDictionary<System.Type, Microsoft.EntityFrameworkCore.Metadata.RuntimeEntityType>+VolatileNode[]
7ffcd37fa7a0      1        320 System.Collections.Concurrent.ConcurrentDictionary<System.String, Microsoft.EntityFrameworkCore.SqlServer.ValueGeneration.Internal.SqlServerSequenceValueGeneratorState>+VolatileNode[]
7ffcd37fd548      1        320 System.Collections.Concurrent.ConcurrentDictionary<Microsoft.EntityFrameworkCore.ValueGeneration.ValueGeneratorCache+CacheKey, Microsoft.EntityFrameworkCore.ValueGeneration.ValueGenerator>+VolatileNode[]
7ffcd0966160      8        320 System.Reflection.Emit.RuntimeLocalBuilder
7ffcd2201508     10        320 System.Collections.Generic.List<System.Reflection.MemberInfo>
7ffcd1d62a10      4        320 System.Reflection.RuntimeEventInfo[][]
7ffcd1d62e30      4        320 System.RuntimeType[][]
7ffcd3a73d28      1        320 System.Collections.Concurrent.ConcurrentDictionary<System.Type, System.Reflection.ConstructorInfo>+VolatileNode[]
7ffcd3af3390      1        320 System.Collections.Concurrent.ConcurrentDictionary<System.String, System.Collections.Generic.IList<System.String>>+VolatileNode[]
7ffcd3affa58      1        320 System.Collections.Concurrent.ConcurrentDictionary<Microsoft.Data.SqlClient.ConnectionPool.DbConnectionPoolIdentity, Microsoft.Data.SqlClient.ConnectionPool.IDbConnectionPool>+VolatileNode[]
7ffcd3d9b000      5        320 System.Configuration.BaseConfigurationRecord+ConfigRecordStreamInfo
7ffcd3dc7c18      1        320 System.Collections.Concurrent.ConcurrentDictionary<System.ValueTuple<System.String, Interop+BCrypt+BCryptOpenAlgorithmProviderFlags>, System.ValueTuple<Microsoft.Win32.SafeHandles.SafeBCryptAlgorithmHandle, System.Int32>>+VolatileNode[]
7ffcd3dc8458      1        320 System.Collections.Concurrent.ConcurrentDictionary<System.ValueTuple<System.String, Interop+BCrypt+BCryptOpenAlgorithmProviderFlags>, System.Boolean>+VolatileNode[]
7ffcd3de8460      1        320 System.Collections.Concurrent.ConcurrentDictionary<Microsoft.Data.SqlClient.ConnectionPool.DbConnectionPoolAuthenticationContextKey, Microsoft.Data.SqlClient.ConnectionPool.DbConnectionPoolAuthenticationContext>+VolatileNode[]
7ffcd3e2b018      1        320 System.Collections.Concurrent.ConcurrentDictionary<System.String, Microsoft.Data.SqlClient.SQLDNSInfo>+VolatileNode[]
7ffcd0e6f968      3        328 EventBus.RabbitMQ.RabbitMQQueueSetting[]
7ffcd0355250     14        336 System.Double
7ffcd0670120      7        336 Microsoft.Extensions.Configuration.Json.JsonConfigurationSource
7ffcd1885b40      7        336 System.Collections.Concurrent.ConcurrentDictionary<System.String, Microsoft.Extensions.Logging.LogValuesFormatter>+Node
7ffcd0aa6f68      7        336 Microsoft.Win32.RegistryKey
7ffcd29483d8      3        336 AutoMapper.Configuration.MappingExpression<Order.Infrastructure.Entities.OrderModels.OrderAddressModel, CommonApiMessage.AggregatesModel.OrderMessage.OrderMessageAddressViewModel>
7ffcd2948c90      3        336 AutoMapper.Configuration.MappingExpression<CommonApiMessage.AggregatesModel.OrderMessage.OrderMessageAddressViewModel, Order.Infrastructure.Entities.OrderModels.OrderAddressModel>
7ffcd2949548      3        336 AutoMapper.Configuration.MappingExpression<Order.Infrastructure.Entities.OrderModels.OrderAddressModel, Order.Business.Model.Response.orderAddress>
7ffcd29ec010      3        336 AutoMapper.Configuration.MappingExpression<Order.Business.Mediator.Commands.OrderFront.CreateOrderItemFrontManualViewModel, Order.Infrastructure.Entities.OrderModels.OrderItemModel>
7ffcd29f29f8      3        336 AutoMapper.Configuration.MappingExpression<Order.Business.Mediator.Commands.OrderFront.CreateOrderFrontManualViewModel, Order.Infrastructure.Entities.SubOrderModels.SubOrderModel>
7ffcd29f53a8      3        336 AutoMapper.Configuration.MappingExpression<Order.Business.Mediator.Commands.OrderFront.OrderAddressFrontManualViewModel, Order.Infrastructure.Entities.SubOrderModels.SubOrderAddressModel>
7ffcd29f9730      3        336 AutoMapper.Configuration.MappingExpression<Order.Business.Mediator.Commands.OrderFront.CreateOrderItemFrontManualViewModel, Order.Infrastructure.Entities.SubOrderModels.SubOrderItemModel>
7ffcd2a16fa8      3        336 AutoMapper.Configuration.MappingExpression<Order.Business.Mediator.Commands.OrderFront.CreateOrderFrontViewModel, Order.Infrastructure.Entities.OrderModels.OrderModel>
7ffcd2a19938      3        336 AutoMapper.Configuration.MappingExpression<Order.Business.Mediator.Commands.OrderFront.OrderAddressFrontViewModel, Order.Infrastructure.Entities.OrderModels.OrderAddressModel>
7ffcd2a1aa90      3        336 AutoMapper.Configuration.MappingExpression<Order.Business.Mediator.Commands.OrderFront.CreateOrderPaymentFrontViewModel, Order.Infrastructure.Entities.OrderModels.OrderPaymentModel>
7ffcd2a1d088      3        336 AutoMapper.Configuration.MappingExpression<Order.Business.Mediator.Commands.OrderFront.CreateOrderItemFrontViewModel, Order.Infrastructure.Entities.OrderModels.OrderItemModel>
7ffcd2a32318      3        336 AutoMapper.Configuration.MappingExpression<Order.Business.Mediator.Commands.OrderFront.CreateOrderFrontViewModel, Order.Infrastructure.Entities.SubOrderModels.SubOrderModel>
7ffcd2a34338      3        336 AutoMapper.Configuration.MappingExpression<Order.Business.Mediator.Commands.OrderFront.OrderAddressFrontViewModel, Order.Infrastructure.Entities.SubOrderModels.SubOrderAddressModel>
7ffcd2a34fe8      3        336 AutoMapper.Configuration.MappingExpression<Order.Business.Mediator.Commands.OrderFront.CreateOrderItemFrontViewModel, Order.Infrastructure.Entities.SubOrderModels.SubOrderItemModel>
7ffcd2a39ed8      3        336 AutoMapper.Configuration.MappingExpression<Order.Infrastructure.Entities.OrderModels.OrderModel, Order.Domain.AggregatesModel.FrontAPI.Order.OrderDetailFrontView>
7ffcd2a6be68      3        336 AutoMapper.Configuration.MappingExpression<Order.Business.Mediator.Commands.OrderFront.UpdateOrderFrontViewModel, Order.Infrastructure.Entities.OrderModels.OrderModel>
7ffcd2a6ed98      3        336 AutoMapper.Configuration.MappingExpression<Order.Business.Mediator.Commands.OrderFront.UpdateOrderAddressViewModel, Order.Infrastructure.Entities.OrderModels.OrderAddressModel>
