Loading core dump: .\Order.API-3.dmp ...
Statistics:
          MT   Count  TotalSize Class Name
7ffcf4f32f10       1         24 System.Text.Json.Serialization.Metadata.JsonPropertyInfo<System.Collections.Generic.IEnumerable<Swashbuckle.AspNetCore.SwaggerUI.SubmitMethod>>+<>c__DisplayClass10_0
7ffcf4f33568       1         24 System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+<>c__6<System.Func<System.Object, System.Collections.Generic.Dictionary<System.String, System.Object>>>
7ffcf4f33d60       1         24 System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+<>c__6<System.Action<System.Object, System.Collections.Generic.Dictionary<System.String, System.Object>>>
7ffcf4f340c8       1         24 System.Text.Json.Serialization.Metadata.JsonPropertyInfo<System.Collections.Generic.Dictionary<System.String, System.Object>>+<>c__DisplayClass10_0
7ffcf4f359a0       1         24 System.Text.Json.Serialization.Metadata.JsonTypeInfo<Swashbuckle.AspNetCore.SwaggerUI.UrlDescriptor>+<>c__DisplayClass37_0
7ffcf4f36010       1         24 System.Collections.Generic.GenericEqualityComparer<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>
7ffcf4f472d8       1         24 System.Text.Json.Serialization.Metadata.JsonTypeInfo<System.Collections.Generic.Dictionary<System.String, System.Object>>+<>c__DisplayClass37_0
7ffcf4f48350       1         24 System.Collections.Generic.GenericEqualityComparer<System.UInt64>
7ffcf4f4b3e0       1         24 System.Text.Json.Serialization.Metadata.JsonTypeInfo<Swashbuckle.AspNetCore.SwaggerUI.OAuthConfigObject>+<>c__DisplayClass37_0
7ffcf4f4d7d8       1         24 System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+<>c__6<System.Func<System.Object, System.Collections.Generic.IEnumerable<System.String>>>
7ffcf4f4dfd0       1         24 System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+<>c__6<System.Action<System.Object, System.Collections.Generic.IEnumerable<System.String>>>
7ffcf4f4e338       1         24 System.Text.Json.Serialization.Metadata.JsonPropertyInfo<System.Collections.Generic.IEnumerable<System.String>>+<>c__DisplayClass10_0
7ffcf4f4e990       1         24 System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+<>c__6<System.Func<System.Object, System.Collections.Generic.Dictionary<System.String, System.String>>>
7ffcf4f4f188       1         24 System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+<>c__6<System.Action<System.Object, System.Collections.Generic.Dictionary<System.String, System.String>>>
7ffcf4f4f4f0       1         24 System.Text.Json.Serialization.Metadata.JsonPropertyInfo<System.Collections.Generic.Dictionary<System.String, System.String>>+<>c__DisplayClass10_0
7ffcf4f606b8       1         24 System.Text.Json.Serialization.Metadata.JsonTypeInfo<System.Collections.Generic.Dictionary<System.String, System.String>>+<>c__DisplayClass37_0
7ffcf4f611a0       1         24 System.Text.Json.Serialization.Metadata.JsonTypeInfo<Swashbuckle.AspNetCore.SwaggerUI.InterceptorFunctions>+<>c__DisplayClass37_0
7ffcf4f80460       1         24 Microsoft.AspNetCore.Hosting.HostingRequestFinishedLog+<>c
7ffcf34dacb8       1         24 System.ModuleHandle
7ffcf51913f8       1         24 System.Buffers.SharedArrayPool<System.Net.Http.HttpConnection>+<>c
7ffcf519a150       1         24 System.Collections.Generic.GenericEqualityComparer<System.Net.Http.HttpConnectionPoolManager+HttpConnectionKey>
7ffcf519a698       1         24 System.Collections.Generic.ObjectEqualityComparer<System.Threading.ThreadPoolWorkQueue+WorkStealingQueue>
7ffcf519fee8       1         24 Microsoft.AspNetCore.Internal.AspNetCoreTempDirectory+<>c
7ffcf51da888       1         24 Microsoft.Extensions.Logging.Logger<Utility.Package.Middlewares.BodySignatureMiddleware>
7ffcf51dbe70       1         24 Microsoft.AspNetCore.Routing.UriBuilderContextPooledObjectPolicy
7ffcf51de690       1         24 Microsoft.AspNetCore.Routing.Tree.InboundRouteEntry[]
7ffcf51de750       1         24 Microsoft.AspNetCore.Routing.Tree.OutboundRouteEntry[]
7ffcf51de950       1         24 System.Text.Encodings.Web.DefaultUrlEncoder
7ffcf51deb90       1         24 System.Text.Encodings.Web.DefaultUrlEncoder+EscaperImplementation
7ffcf5200328       1         24 Microsoft.AspNetCore.Mvc.Routing.AttributeRoute+RouteInfo[]
7ffcf5200518       1         24 Microsoft.AspNetCore.Mvc.Routing.AttributeRoute+<>c
7ffcf7a3c858       1         24 Microsoft.AspNetCore.Server.Kestrel.Core.Internal.Http.HttpProtocol+<>c
7ffcf5200be0       1         24 Microsoft.AspNetCore.Mvc.Routing.AttributeRoute+NullRouter
7ffcf52028b0       1         24 Microsoft.AspNetCore.Mvc.Routing.AttributeRoute+RouteInfoEqualityComparer
7ffcf5206578       1         24 Microsoft.AspNetCore.Routing.Tree.UrlMatchingTree+<>c
7ffcf5206c68       1         24 Microsoft.AspNetCore.Routing.Tree.TreeRouteBuilder+<>c
7ffcf5209b88       1         24 System.ValueTuple<System.String, Microsoft.AspNetCore.Routing.IRouteConstraint>[]
7ffcf5209e70       1         24 System.ValueTuple<System.String, Microsoft.AspNetCore.Routing.IOutboundParameterTransformer>[]
7ffcf520e558       1         24 System.Collections.Generic.ObjectEqualityComparer<Microsoft.AspNetCore.Routing.DecisionTree.ItemDescriptor<Microsoft.AspNetCore.Routing.Tree.OutboundMatch>>
7ffcf5213118       1         24 System.Collections.Generic.ObjectEqualityComparer<Microsoft.AspNetCore.Routing.DecisionTree.DecisionCriterionValue>
7ffcf520b308       1         24 Microsoft.AspNetCore.Routing.DecisionTree.ItemDescriptor<Microsoft.AspNetCore.Routing.Tree.OutboundMatch>[]
7ffcf52159d8       1         24 Microsoft.AspNetCore.Routing.DecisionTree.DecisionTreeBuilder<Microsoft.AspNetCore.Routing.Tree.OutboundMatch>+<>c
7ffcf52175d0       1         24 System.Linq.Enumerable+EnumerableSorter<System.Collections.Generic.KeyValuePair<System.String, Microsoft.AspNetCore.Routing.DecisionTree.DecisionTreeBuilder<Microsoft.AspNetCore.Routing.Tree.OutboundMatch>+Criterion>>+<>c
7ffcf51deca0       1         24 Microsoft.Extensions.Logging.Logger<Microsoft.AspNetCore.Routing.Tree.TreeRouter>
7ffcf5216b70       1         24 System.Collections.Generic.KeyValuePair<System.String, Microsoft.AspNetCore.Routing.DecisionTree.DecisionTreeBuilder<Microsoft.AspNetCore.Routing.Tree.OutboundMatch>+Criterion>[]
7ffcf521e7d8       1         24 System.Collections.Generic.ObjectEqualityComparer<Microsoft.AspNetCore.Mvc.Abstractions.ActionDescriptor>
7ffcf52323d8       1         24 Microsoft.AspNetCore.Mvc.Filters.FilterFactory+<>c
7ffcf3f08fc0       1         24 Microsoft.AspNetCore.Mvc.ViewFeatures.Filters.SaveTempDataFilter
7ffcf5234370       1         24 Microsoft.Extensions.Options.IConfigureOptions<Microsoft.AspNetCore.Http.ProblemDetailsOptions>[]
7ffcf5234430       1         24 Microsoft.Extensions.Options.IPostConfigureOptions<Microsoft.AspNetCore.Http.ProblemDetailsOptions>[]
7ffcf52332d0       1         24 Microsoft.Extensions.Options.IValidateOptions<Microsoft.AspNetCore.Http.ProblemDetailsOptions>[]
7ffcf4255760       1         24 Microsoft.AspNetCore.Http.ProblemDetailsOptions
7ffcf3c5e788       1         24 Microsoft.AspNetCore.Mvc.Infrastructure.ProblemDetailsClientErrorFactory
7ffcf5232c58       1         24 Microsoft.Extensions.Logging.Logger<Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter>
7ffcf523ab88       1         24 System.Collections.Generic.GenericEqualityComparer<System.Linq.Expressions.Compiler.BoundConstants+TypedConstant>
7ffcf523bd80       1         24 Microsoft.AspNetCore.Mvc.Controllers.ControllerActivatorProvider+<>c__DisplayClass7_0
7ffcf523e178       1         24 Microsoft.AspNetCore.Mvc.Controllers.DefaultControllerPropertyActivator+<>c__DisplayClass4_0
7ffcf523ed68       1         24 Microsoft.Extensions.Internal.PropertyActivator<Microsoft.AspNetCore.Mvc.ControllerContext>+<>c
7ffcf523e5b8       1         24 Microsoft.AspNetCore.Mvc.Controllers.DefaultControllerPropertyActivator+<>c
7ffcf523fd90       1         24 Microsoft.AspNetCore.Mvc.ViewFeatures.ViewDataDictionaryControllerPropertyActivator+<>c__DisplayClass7_0
7ffcf434f658       1         24 System.Collections.Generic.GenericEqualityComparer<Microsoft.AspNetCore.Mvc.ModelBinding.ModelBinderFactory+Key>
7ffcf5288b50       1         24 Microsoft.Extensions.Logging.LoggerMessage+LogValues<System.String, System.Reflection.MethodInfo, System.String, System.String>+<>c
7ffcf52849d8       1         24 Microsoft.AspNetCore.Mvc.Infrastructure.ActionMethodExecutor+VoidResultExecutor
7ffcf5284b20       1         24 Microsoft.AspNetCore.Mvc.Infrastructure.ActionMethodExecutor+SyncActionResultExecutor
7ffcf5284c68       1         24 Microsoft.AspNetCore.Mvc.Infrastructure.ActionMethodExecutor+SyncObjectResultExecutor
7ffcf5284db0       1         24 Microsoft.AspNetCore.Mvc.Infrastructure.ActionMethodExecutor+TaskResultExecutor
7ffcf5284ef8       1         24 Microsoft.AspNetCore.Mvc.Infrastructure.ActionMethodExecutor+AwaitableResultExecutor
7ffcf5285040       1         24 Microsoft.AspNetCore.Mvc.Infrastructure.ActionMethodExecutor+TaskOfIActionResultExecutor
7ffcf5285188       1         24 Microsoft.AspNetCore.Mvc.Infrastructure.ActionMethodExecutor+TaskOfActionResultExecutor
7ffcf52852d0       1         24 Microsoft.AspNetCore.Mvc.Infrastructure.ActionMethodExecutor+AwaitableObjectResultExecutor
7ffcf5284898       1         24 Microsoft.AspNetCore.Mvc.EmptyResult
7ffcf528ba40       1         24 Microsoft.AspNetCore.Mvc.MvcCoreLoggerExtensions+<>c
7ffcf528e2b8       1         24 Microsoft.Extensions.Logging.LoggerMessage+LogValues<System.String, System.String[]>+<>c
7ffcf52a1c38       1         24 Microsoft.AspNetCore.Mvc.ViewFeatures.Filters.SaveTempDataFilter+<>c
7ffcf7e913f0       1         24 Microsoft.Extensions.Caching.Memory.MemoryCache+<>c
7ffcf52a3880       1         24 Microsoft.Extensions.Logging.LoggerMessage+LogValues<System.String, System.String>+<>c
7ffcf52ca730       1         24 System.GenericEmptyEnumerator<System.Collections.Generic.KeyValuePair<System.Type, Microsoft.EntityFrameworkCore.Infrastructure.IDbContextOptionsExtension>>
7ffcf52a60b0       1         24 Microsoft.EntityFrameworkCore.Internal.TypeFullNameComparer
7ffcf52adc98       1         24 System.Collections.Generic.ObjectComparer<System.Type>
7ffcf52ae1a8       1         24 System.Collections.Generic.GenericEqualityComparer<System.ValueTuple<Microsoft.EntityFrameworkCore.Infrastructure.IDbContextOptionsExtension, System.Int32>>
7ffcf52a9760       1         24 Microsoft.EntityFrameworkCore.DbContextOptions+<>c
7ffcf52c0a00       1         24 System.Collections.Generic.KeyValuePair<System.Type, System.ValueTuple<Microsoft.EntityFrameworkCore.Infrastructure.IDbContextOptionsExtension, System.Int32>>[]
7ffcf6309fa0       1         24 System.Collections.Generic.ObjectEqualityComparer<Microsoft.EntityFrameworkCore.Update.IReadOnlyModificationCommand>
7ffcf52cf350       1         24 System.Collections.Generic.GenericEqualityComparer<System.ValueTuple<System.Nullable<Microsoft.EntityFrameworkCore.WarningBehavior>, System.Nullable<Microsoft.Extensions.Logging.LogLevel>>>
7ffcf52f8380       1         24 System.Collections.Generic.ObjectEqualityComparer<Microsoft.EntityFrameworkCore.Infrastructure.IDbContextOptionsExtension>
7ffcf5349270       1         24 System.Collections.Immutable.ImmutableSortedDictionary<System.Type, System.ValueTuple<Microsoft.EntityFrameworkCore.Infrastructure.IDbContextOptionsExtension, System.Int32>>+Node+<>c
7ffcf52fcb58       1         24 Microsoft.EntityFrameworkCore.Internal.ServiceProviderCache
7ffcf52fdd98       1         24 System.Collections.Generic.ObjectEqualityComparer<Microsoft.EntityFrameworkCore.Infrastructure.IDbContextOptions>
7ffcf52fe218       1         24 Microsoft.EntityFrameworkCore.Internal.ServiceProviderCache+<>c
7ffcf5366010       1         24 System.Collections.Generic.ObjectComparer<System.Collections.Generic.Dictionary<System.String, System.String>+KeyCollection>
7ffcf53647a8       1         24 System.Linq.Enumerable+EnumerableSorter<System.ValueTuple<Microsoft.EntityFrameworkCore.Infrastructure.IDbContextOptionsExtension, System.Int32>>+<>c
7ffcf5366cb0       1         24 System.Linq.Enumerable+EnumerableSorter<System.Collections.Generic.KeyValuePair<System.String, System.String>>+<>c
7ffcf5369a80       1         24 Microsoft.Extensions.DependencyInjection.SqlServerServiceCollectionExtensions+<>c
7ffcf539e178       1         24 Microsoft.EntityFrameworkCore.Infrastructure.EntityFrameworkRelationalServicesBuilder+<>c
7ffcf55d08a8       1         24 Microsoft.EntityFrameworkCore.Infrastructure.EntityFrameworkServicesBuilder+<>c
7ffcf55e3650       1         24 Microsoft.EntityFrameworkCore.Internal.RegisteredServices
7ffcf3ab6048       1         24 Microsoft.Extensions.DependencyInjection.ServiceProviderOptions
7ffcf55f4080       1         24 System.Collections.Generic.GenericEqualityComparer<Microsoft.Extensions.DependencyInjection.ServiceLookup.ServiceIdentifier>
7ffcf55f7db0       1         24 Microsoft.Extensions.DependencyInjection.ServiceLookup.CallSiteFactory+<>c
7ffcf55f5750       1         24 Microsoft.Extensions.DependencyInjection.DependencyInjectionEventSource+<>c
7ffcf55fa968       1         24 Microsoft.Extensions.DependencyInjection.ServiceLookup.CallSiteRuntimeResolver
7ffcf55fd6d8       1         24 Microsoft.Extensions.DependencyInjection.KeyedService+AnyKeyObj
7ffcf55fe4e8       1         24 System.Collections.Generic.GenericEqualityComparer<Microsoft.Extensions.DependencyInjection.ServiceLookup.ServiceCacheKey>
7ffcf5613280       1         24 System.Collections.Generic.ObjectEqualityComparer<System.Resources.ResourceSet>
7ffcf5612578       1         24 Microsoft.EntityFrameworkCore.Diagnostics.Internal.CoreResources+<>c
7ffcf53bfa58       1         24 Microsoft.EntityFrameworkCore.Infrastructure.Internal.DbSetFinder
7ffcf53bfcd0       1         24 Microsoft.EntityFrameworkCore.Internal.DbSetSource
7ffcf561ce88       1         24 Microsoft.EntityFrameworkCore.Metadata.Internal.ClrPropertySetterFactory
7ffcf5632b00       1         24 System.Collections.Generic.ObjectEqualityComparer<System.Collections.Generic.KeyValuePair<System.Int32, System.ValueTuple<System.Nullable<Microsoft.EntityFrameworkCore.WarningBehavior>, System.Nullable<Microsoft.Extensions.Logging.LogLevel>>>>
7ffcf5633bb8       1         24 System.Collections.Generic.NullableEqualityComparer<Microsoft.EntityFrameworkCore.WarningBehavior>
7ffcf56345c0       1         24 System.Collections.Generic.EnumEqualityComparer<Microsoft.EntityFrameworkCore.WarningBehavior>
7ffcf5634990       1         24 System.Collections.Generic.NullableEqualityComparer<Microsoft.Extensions.Logging.LogLevel>
7ffcf561d208       1         24 Microsoft.EntityFrameworkCore.Infrastructure.Internal.DbSetFinder+<>c
7ffcf6903170       1         24 System.Collections.ObjectModel.ReadOnlyCollection<System.Data.Common.DbColumn>
7ffcf69036e8       1         24 System.Data.Common.DbColumn[]
7ffcf6925018       1         24 Microsoft.EntityFrameworkCore.Query.Internal.BufferedDataReader+BufferedDataRecord+<>c
7ffcf63515a8       1         24 Microsoft.EntityFrameworkCore.SqlServer.Storage.Internal.SqlServerConnection+<>c
7ffcf65734c8       1         24 System.Threading.AsyncLocal<System.Int32>
7ffcf6573838       1         24 Microsoft.EntityFrameworkCore.Query.Internal.SingleQueryingEnumerable<<>f__AnonymousType11<System.String, System.String>>+Enumerator+<>c
7ffcf5752140       1         24 Microsoft.EntityFrameworkCore.Internal.DbSetSource+<>c__5<Order.Infrastructure.Entities.Setting.AllowedStatusModel>
7ffcf574c990       1         24 System.Buffers.SharedArrayPool<Microsoft.EntityFrameworkCore.Infrastructure.DbSetProperty>+<>c
7ffcf5757cb0       1         24 Microsoft.EntityFrameworkCore.Internal.DbSetSource+<>c__5<Order.Infrastructure.Entities.Setting.BackGroudSeviceModel>
7ffcf575a168       1         24 Microsoft.EntityFrameworkCore.Internal.DbSetSource+<>c__5<Order.Infrastructure.Entities.EmailMaster.EmailRecipientModel>
7ffcf5618608       1         24 Microsoft.EntityFrameworkCore.Internal.DbSetInitializer+<>c
7ffcf574f458       1         24 Microsoft.EntityFrameworkCore.Internal.DbSetSource+<>c
7ffcf5757f68       1         24 Microsoft.EntityFrameworkCore.Internal.DbSetSource+<>c__5<Order.Infrastructure.Entities.StoreLocation.BuModel>
7ffcf575b738       1         24 Microsoft.EntityFrameworkCore.Internal.DbSetSource+<>c__5<Order.Infrastructure.Entities.MessageLog.MessageLogsModel>
7ffcf5758268       1         24 Microsoft.EntityFrameworkCore.Internal.DbSetSource+<>c__5<Order.Infrastructure.Entities.EmailMaster.EmailMasterModel>
7ffcf575a4e0       1         24 Microsoft.EntityFrameworkCore.Internal.DbSetSource+<>c__5<Order.Infrastructure.Entities.MessageLog.ExternalLogModel>
7ffcf575a888       1         24 Microsoft.EntityFrameworkCore.Internal.DbSetSource+<>c__5<Order.Infrastructure.Entities.SettingModel.FunctionModel>
7ffcf575ac30       1         24 Microsoft.EntityFrameworkCore.Internal.DbSetSource+<>c__5<Order.Infrastructure.Entities.MessageLog.HttpLogModel>
7ffcf575afd8       1         24 Microsoft.EntityFrameworkCore.Internal.DbSetSource+<>c__5<Order.Infrastructure.Entities.Log.InternalLog>
7ffcf575b408       1         24 Microsoft.EntityFrameworkCore.Internal.DbSetSource+<>c__5<Order.Infrastructure.Entities.OrderItemInformation.OrderItemOtherInfoModel>
7ffcf575bef0       1         24 Microsoft.EntityFrameworkCore.Internal.DbSetSource+<>c__5<Order.Infrastructure.Entities.OrderModels.OrderAddressModel>
7ffcf575c970       1         24 Microsoft.EntityFrameworkCore.Internal.DbSetSource+<>c__5<Order.Infrastructure.Entities.OrderModels.OrderFeeAmountDtlModel>
